Pokemon,Dex_Number,Move
Arctibax,997,Icy Wind
Arctibax,997,Iron Head
Arctibax,997,Leer
Arctibax,997,Outrage
Arctibax,997,Protect
Arctibax,997,Rain Dance
Arctibax,997,Rest
Arctibax,997,Scary Face
Arctibax,997,Sleep Talk
Arctibax,997,Snowscape
Arctibax,997,Substitute
Arctibax,997,Swords Dance
Arctibax,997,Tackle
Arctibax,997,Take Down
Arctibax,997,Tera Blast
Golurk,623,Astonish
Golurk,623,Body Press
Golurk,623,Body Slam
Golurk,623,Brick Break
Golurk,623,Bulldoze
Golurk,623,Charge Beam
Golurk,623,Close Combat
Golurk,623,Comet Punch
Golurk,623,Confuse Ray
Golurk,623,Curse
Golurk,623,Defense Curl
Golurk,623,Dig
Golurk,623,Double-Edge
Golurk,623,Drain Punch
Golurk,623,Dynamic Punch
Golurk,623,Earth Power
Golurk,623,Earthquake
Golurk,623,Endure
Golurk,623,Facade
Golurk,623,Fire Punch
Golurk,623,Fissure
Golurk,623,Flash Cannon
Golurk,623,Fling
Golurk,623,Fly
Golurk,623,Focus Blast
Golurk,623,Focus Punch
Golurk,623,Giga Impact
Golurk,623,Grass Knot
Golurk,623,Gravity
Golurk,623,Gyro Ball
Golurk,623,Hammer Arm
Golurk,623,Hard Press
Golurk,623,Harden
Golurk,623,Heat Crash
Golurk,623,Heavy Slam
Golurk,623,Helping Hand
Golurk,623,Hex
Golurk,623,High Horsepower
Golurk,623,Hyper Beam
Golurk,623,Ice Beam
Golurk,623,Ice Punch
Golurk,623,Icy Wind
Golurk,623,Imprison
Golurk,623,Iron Defense
Golurk,623,Iron Head
Golurk,623,Knock Off
Golurk,623,Low Kick
Golurk,623,Low Sweep
Golurk,623,Magnet Bomb
Golurk,623,Mega Punch
Golurk,623,Mud Shot
Golurk,623,Mud-Slap
Golurk,623,Mud-slap
Golurk,623,Night Shade
Golurk,623,Phantom Force
Golurk,623,Poltergeist
Golurk,623,Pound
Golurk,623,Protect
Golurk,623,Psych Up
Golurk,623,Psychic
Golurk,623,Rain Dance
Golurk,623,Reflect
Golurk,623,Rest
Golurk,623,Rock Slide
Golurk,623,Rock Tomb
Golurk,623,Rollout
Golurk,623,Safeguard
Golurk,623,Sandstorm
Golurk,623,Scorching Sands
Golurk,623,Self-Destruct
Golurk,623,Shadow Ball
Golurk,623,Shadow Punch
Golurk,623,Skull Bash
Golurk,623,Sleep Talk
Golurk,623,Smack Down
Golurk,623,Solar Beam
Golurk,623,Stealth Rock
Golurk,623,Stomping Tantrum
Golurk,623,Stone Edge
Golurk,623,Substitute
Golurk,623,Sunny Day
Golurk,623,Tackle
Golurk,623,Take Down
Golurk,623,Tera Blast
Golurk,623,Thief
Golurk,623,Thunder Punch
Golurk,623,Thunderbolt
Golurk,623,Trick
Golurk,623,Zen Headbutt
Chesnaught,652,Aerial Ace
Chesnaught,652,Belly Drum
Chesnaught,652,Bite
Chesnaught,652,Body Press
Chesnaught,652,Body Slam
Chesnaught,652,Brick Break
Chesnaught,652,Bulk Up
Chesnaught,652,Bulldoze
Chesnaught,652,Bullet Seed
Chesnaught,652,Close Combat
Chesnaught,652,Coaching
Chesnaught,652,Crunch
Chesnaught,652,Curse
Chesnaught,652,Dig
Chesnaught,652,Double-Edge
Chesnaught,652,Dragon Claw
Chesnaught,652,Drain Punch
Chesnaught,652,Dual Chop
Chesnaught,652,Earthquake
Chesnaught,652,Endeavor
Chesnaught,652,Endure
Chesnaught,652,Energy Ball
Chesnaught,652,Facade
Chesnaught,652,Feint
Chesnaught,652,Fling
Chesnaught,652,Focus Blast
Chesnaught,652,Focus Punch
Chesnaught,652,Frenzy Plant
Chesnaught,652,Giga Drain
Chesnaught,652,Giga Impact
Chesnaught,652,Grass Knot
Chesnaught,652,Grass Pledge
Chesnaught,652,Grassy Glide
Chesnaught,652,Grassy Terrain
Chesnaught,652,Growl
Chesnaught,652,Growth
Chesnaught,652,Gyro Ball
Chesnaught,652,Hammer Arm
Chesnaught,652,Headbutt
Chesnaught,652,Helping Hand
Chesnaught,652,High Horsepower
Chesnaught,652,Hyper Beam
Chesnaught,652,Iron Defense
Chesnaught,652,Iron Head
Chesnaught,652,Knock Off
Chesnaught,652,Leaf Storm
Chesnaught,652,Leech Seed
Chesnaught,652,Low Kick
Chesnaught,652,Low Sweep
Chesnaught,652,Magical Leaf
Chesnaught,652,Metal Claw
Chesnaught,652,Mud Shot
Chesnaught,652,Mud-Slap
Chesnaught,652,Pain Split
Chesnaught,652,Pin Missile
Chesnaught,652,Poison Jab
Chesnaught,652,Protect
Chesnaught,652,Quick Guard
Chesnaught,652,Rain Dance
Chesnaught,652,Reflect
Chesnaught,652,Rest
Chesnaught,652,Reversal
Chesnaught,652,Roar
Chesnaught,652,Rock Slide
Chesnaught,652,Rock Smash
Chesnaught,652,Rock Tomb
Chesnaught,652,Rollout
Chesnaught,652,Scary Face
Chesnaught,652,Seed Bomb
Chesnaught,652,Shadow Claw
Chesnaught,652,Skull Bash
Chesnaught,652,Sleep Talk
Chesnaught,652,Smack Down
Chesnaught,652,Solar Beam
Chesnaught,652,Solar Blade
Chesnaught,652,Spikes
Chesnaught,652,Spiky Shield
Chesnaught,652,Stomping Tantrum
Chesnaught,652,Stone Edge
Chesnaught,652,Substitute
Chesnaught,652,Sunny Day
Chesnaught,652,Super Fang
Chesnaught,652,Swift
Chesnaught,652,Swords Dance
Chesnaught,652,Synthesis
Chesnaught,652,Tackle
Chesnaught,652,Take Down
Chesnaught,652,Taunt
Chesnaught,652,Tera Blast
Chesnaught,652,Thunder Punch
Chesnaught,652,Trailblaze
Chesnaught,652,Vine Whip
Chesnaught,652,Wide Guard
Chesnaught,652,Wood Hammer
Chesnaught,652,Zen Headbutt
Zeraora,807,Aerial Ace
Zeraora,807,Agility
Zeraora,807,Blaze Kick
Zeraora,807,Brick Break
Zeraora,807,Brutal Swing
Zeraora,807,Bulk Up
Zeraora,807,Calm Mind
Zeraora,807,Charge
Zeraora,807,Close Combat
Zeraora,807,Comet Punch
Zeraora,807,Discharge
Zeraora,807,Drain Punch
Zeraora,807,Dynamic Punch
Zeraora,807,Electroweb
Zeraora,807,Endure
Zeraora,807,Facade
Zeraora,807,Fake Out
Zeraora,807,False Swipe
Zeraora,807,Fire Punch
Zeraora,807,Focus Blast
Zeraora,807,Giga Impact
Zeraora,807,Hyper Beam
Zeraora,807,Iron Tail
Zeraora,807,Low Sweep
Zeraora,807,Outrage
Zeraora,807,Pay Day
Zeraora,807,Plasma Fists
Zeraora,807,Play Rough
Zeraora,807,Power-Up Punch
Zeraora,807,Protect
Zeraora,807,Quick Attack
Zeraora,807,Razor Wind
Zeraora,807,Slash
Zeraora,807,Snarl
Zeraora,807,Spark
Zeraora,807,Substitute
Zeraora,807,Swift
Zeraora,807,Taunt
Zeraora,807,Thunder
Zeraora,807,Thunder Punch
Zeraora,807,Thunder Wave
Zeraora,807,Thunderbolt
Zeraora,807,Vacuum Wave
Zeraora,807,Volt Switch
Zeraora,807,Wild Charge
Zeraora,807,Work Up
Gholdengo,1000,Astonish
Gholdengo,1000,Charge Beam
Gholdengo,1000,Comet Punch
Gholdengo,1000,Confuse Ray
Gholdengo,1000,Dazzling Gleam
Gholdengo,1000,Electro Ball
Gholdengo,1000,Endure
Gholdengo,1000,Facade
Gholdengo,1000,Flash Cannon
Gholdengo,1000,Fling
Gholdengo,1000,Focus Blast
Gholdengo,1000,Focus Punch
Gholdengo,1000,Giga Impact
Gholdengo,1000,Heavy Slam
Gholdengo,1000,Hex
Gholdengo,1000,Hyper Beam
Gholdengo,1000,Iron Head
Gholdengo,1000,Light Screen
Gholdengo,1000,Low Kick
Gholdengo,1000,Low Sweep
Gholdengo,1000,Magnet Bomb
Gholdengo,1000,Make It Rain
Gholdengo,1000,Memento
Gholdengo,1000,Metal Sound
Gholdengo,1000,Metronome
Gholdengo,1000,Nasty Plot
Gholdengo,1000,Night Shade
Gholdengo,1000,Ominous Wind
Gholdengo,1000,Poltergeist
Gholdengo,1000,Power Gem
Gholdengo,1000,Protect
Gholdengo,1000,Psychic
Gholdengo,1000,Psyshock
Gholdengo,1000,Recover
Gholdengo,1000,Reflect
Gholdengo,1000,Rest
Gholdengo,1000,Sandstorm
Gholdengo,1000,Shadow Ball
Gholdengo,1000,Shadow Punch
Gholdengo,1000,Sleep Talk
Gholdengo,1000,Steel Beam
Gholdengo,1000,Substitute
Gholdengo,1000,Surf
Gholdengo,1000,Tackle
Gholdengo,1000,Take Down
Gholdengo,1000,Tera Blast
Gholdengo,1000,Thief
Gholdengo,1000,Thunder
Gholdengo,1000,Thunder Punch
Gholdengo,1000,Thunder Wave
Gholdengo,1000,Thunderbolt
Gholdengo,1000,Trick
Pyroar,668,Acrobatics
Pyroar,668,Body Slam
Pyroar,668,Bulldoze
Pyroar,668,Burning Jealousy
Pyroar,668,Crunch
Pyroar,668,Dark Pulse
Pyroar,668,Dig
Pyroar,668,Double-Edge
Pyroar,668,Earth Power
Pyroar,668,Echoed Voice
Pyroar,668,Ember
Pyroar,668,Endeavor
Pyroar,668,Endure
Pyroar,668,Entrainment
Pyroar,668,Facade
Pyroar,668,Fire Blast
Pyroar,668,Fire Fang
Pyroar,668,Fire Spin
Pyroar,668,Flame Charge
Pyroar,668,Flamethrower
Pyroar,668,Flare Blitz
Pyroar,668,Giga Impact
Pyroar,668,Headbutt
Pyroar,668,Heat Wave
Pyroar,668,Helping Hand
Pyroar,668,Hyper Beam
Pyroar,668,Hyper Voice
Pyroar,668,Incinerate
Pyroar,668,Leer
Pyroar,668,Mud-Slap
Pyroar,668,Noble Roar
Pyroar,668,Overheat
Pyroar,668,Protect
Pyroar,668,Psychic Fangs
Pyroar,668,Rain Dance
Pyroar,668,Rest
Pyroar,668,Roar
Pyroar,668,Sleep Talk
Pyroar,668,Snarl
Pyroar,668,Solar Beam
Pyroar,668,Substitute
Pyroar,668,Sunny Day
Pyroar,668,Swift
Pyroar,668,Tackle
Pyroar,668,Take Down
Pyroar,668,Taunt
Pyroar,668,Temper Flare
Pyroar,668,Tera Blast
Pyroar,668,Thief
Pyroar,668,Thunder Fang
Pyroar,668,Trailblaze
Pyroar,668,Wild Charge
Pyroar,668,Will-O-Wisp
Pyroar,668,Work Up
Pyroar,668,Yawn
Malamar,687,Acupressure
Malamar,687,Aerial Ace
Malamar,687,Baton Pass
Malamar,687,Bulk Up
Malamar,687,Calm Mind
Malamar,687,Circle Throw
Malamar,687,Close Combat
Malamar,687,Comet Punch
Malamar,687,Dark Pulse
Malamar,687,Destiny Bond
Malamar,687,Disable
Malamar,687,Double Hit
Malamar,687,Double Team
Malamar,687,Endure
Malamar,687,Expanding Force
Malamar,687,Facade
Malamar,687,Fake Tears
Malamar,687,Flamethrower
Malamar,687,Fling
Malamar,687,Foul Play
Malamar,687,Future Sight
Malamar,687,Giga Impact
Malamar,687,Gravity
Malamar,687,Headbutt
Malamar,687,Heal Block
Malamar,687,Helping Hand
Malamar,687,Hyper Beam
Malamar,687,Hypnosis
Malamar,687,Knock Off
Malamar,687,Lash Out
Malamar,687,Light Screen
Malamar,687,Liquidation
Malamar,687,Lunge
Malamar,687,Mimic
Malamar,687,Nasty Plot
Malamar,687,Night Slash
Malamar,687,Octolock
Malamar,687,Payback
Malamar,687,Peck
Malamar,687,Pluck
Malamar,687,Poison Jab
Malamar,687,Protect
Malamar,687,Psybeam
Malamar,687,Psych Up
Malamar,687,Psychic
Malamar,687,Psychic Noise
Malamar,687,Psycho Cut
Malamar,687,Psyshock
Malamar,687,Rain Dance
Malamar,687,Reflect
Malamar,687,Rest
Malamar,687,Reversal
Malamar,687,Rock Slide
Malamar,687,Scary Face
Malamar,687,Skill Swap
Malamar,687,Slash
Malamar,687,Sleep Talk
Malamar,687,Spite
Malamar,687,Stealth Rock
Malamar,687,Stored Power
Malamar,687,Substitute
Malamar,687,Sunny Day
Malamar,687,Superpower
Malamar,687,Swagger
Malamar,687,Swift
Malamar,687,Switcheroo
Malamar,687,Tackle
Malamar,687,Taunt
Malamar,687,Tera Blast
Malamar,687,Thief
Malamar,687,Throat Chop
Malamar,687,Thunderbolt
Malamar,687,Topsy-Turvy
Malamar,687,Torment
Malamar,687,Trailblaze
Malamar,687,Trick
Malamar,687,Trick Room
Malamar,687,Wrap
Malamar,687,Zen Headbutt
Feraligatr,160,Aerial Ace
Feraligatr,160,Agility
Feraligatr,160,Ancient Power
Feraligatr,160,Aqua Jet
Feraligatr,160,Aqua Tail
Feraligatr,160,Avalanche
Feraligatr,160,Bite
Feraligatr,160,Blizzard
Feraligatr,160,Block
Feraligatr,160,Body Slam
Feraligatr,160,Breaking Swipe
Feraligatr,160,Brick Break
Feraligatr,160,Bubble Beam
Feraligatr,160,Bulldoze
Feraligatr,160,Chilling Water
Feraligatr,160,Counter
Feraligatr,160,Crunch
Feraligatr,160,Curse
Feraligatr,160,Dig
Feraligatr,160,Double Team
Feraligatr,160,Double-Edge
Feraligatr,160,Dragon Claw
Feraligatr,160,Dragon Dance
Feraligatr,160,Dragon Tail
Feraligatr,160,Earthquake
Feraligatr,160,Endeavor
Feraligatr,160,Endure
Feraligatr,160,Facade
Feraligatr,160,Fake Tears
Feraligatr,160,Flail
Feraligatr,160,Flatter
Feraligatr,160,Fling
Feraligatr,160,Flip Turn
Feraligatr,160,Focus Blast
Feraligatr,160,Focus Punch
Feraligatr,160,Giga Impact
Feraligatr,160,Helping Hand
Feraligatr,160,Hydro Cannon
Feraligatr,160,Hydro Pump
Feraligatr,160,Hyper Beam
Feraligatr,160,Ice Beam
Feraligatr,160,Ice Fang
Feraligatr,160,Ice Punch
Feraligatr,160,Icicle Spear
Feraligatr,160,Icy Wind
Feraligatr,160,Lash Out
Feraligatr,160,Leer
Feraligatr,160,Liquidation
Feraligatr,160,Low Kick
Feraligatr,160,Metal Claw
Feraligatr,160,Mud-Slap
Feraligatr,160,Muddy Water
Feraligatr,160,Outrage
Feraligatr,160,Protect
Feraligatr,160,Psychic Fangs
Feraligatr,160,Rain Dance
Feraligatr,160,Razor Wind
Feraligatr,160,Rest
Feraligatr,160,Roar
Feraligatr,160,Rock Slide
Feraligatr,160,Rock Smash
Feraligatr,160,Rock Tomb
Feraligatr,160,Scald
Feraligatr,160,Scale Shot
Feraligatr,160,Scary Face
Feraligatr,160,Scratch
Feraligatr,160,Screech
Feraligatr,160,Shadow Claw
Feraligatr,160,Slash
Feraligatr,160,Sleep Talk
Feraligatr,160,Snarl
Feraligatr,160,Spite
Feraligatr,160,Stomping Tantrum
Feraligatr,160,Substitute
Feraligatr,160,Superpower
Feraligatr,160,Surf
Feraligatr,160,Swords Dance
Feraligatr,160,Tackle
Feraligatr,160,Take Down
Feraligatr,160,Tera Blast
Feraligatr,160,Thief
Feraligatr,160,Thrash
Feraligatr,160,Trailblaze
Feraligatr,160,Uproar
Feraligatr,160,Water Gun
Feraligatr,160,Water Pledge
Feraligatr,160,Water Pulse
Feraligatr,160,Waterfall
Feraligatr,160,Whirlpool
Feraligatr,160,Work Up
Crobat,169,Absorb
Crobat,169,Acid Spray
Crobat,169,Aerial Ace
Crobat,169,Agility
Crobat,169,Air Slash
Crobat,169,Bite
Crobat,169,Brave Bird
Crobat,169,Confuse Ray
Crobat,169,Crunch
Crobat,169,Curse
Crobat,169,Dark Pulse
Crobat,169,Double Hit
Crobat,169,Double Team
Crobat,169,Dual Wingbeat
Crobat,169,Endure
Crobat,169,Facade
Crobat,169,Fly
Crobat,169,Giga Drain
Crobat,169,Giga Impact
Crobat,169,Gust
Crobat,169,Haze
Crobat,169,Heat Wave
Crobat,169,Hurricane
Crobat,169,Hyper Beam
Crobat,169,Hypnosis
Crobat,169,Knock Off
Crobat,169,Leech Life
Crobat,169,Nasty Plot
Crobat,169,Night Slash
Crobat,169,Ominous Wind
Crobat,169,Poison Fang
Crobat,169,Protect
Crobat,169,Psychic Fangs
Crobat,169,Quick Attack
Crobat,169,Razor Wind
Crobat,169,Screech
Crobat,169,Shadow Ball
Crobat,169,Sky Attack
Crobat,169,Sludge Bomb
Crobat,169,Substitute
Crobat,169,Supersonic
Crobat,169,Swagger
Crobat,169,Swift
Crobat,169,Taunt
Crobat,169,Toxic
Crobat,169,U-turn
Crobat,169,Whirlwind
Crobat,169,Wing Attack
Crobat,169,X-Scissor
Crobat,169,Zen Headbutt
Porygon2,233,Agility
Porygon2,233,Blizzard
Porygon2,233,Charge
Porygon2,233,Charge Beam
Porygon2,233,Confuse Ray
Porygon2,233,Conversion
Porygon2,233,Conversion 2
Porygon2,233,Defense Curl
Porygon2,233,Discharge
Porygon2,233,Double-Edge
Porygon2,233,Double-edge
Porygon2,233,Eerie Impulse
Porygon2,233,Electroweb
Porygon2,233,Endure
Porygon2,233,Facade
Porygon2,233,Flash Cannon
Porygon2,233,Foul Play
Porygon2,233,Giga Impact
Porygon2,233,Gravity
Porygon2,233,Headbutt
Porygon2,233,Heal Block
Porygon2,233,Hyper Beam
Porygon2,233,Ice Beam
Porygon2,233,Icy Wind
Porygon2,233,Iron Tail
Porygon2,233,Lock-On
Porygon2,233,Magnet Bomb
Porygon2,233,Magnet Rise
Porygon2,233,Metal Sound
Porygon2,233,Protect
Porygon2,233,Psybeam
Porygon2,233,Psychic
Porygon2,233,Psyshock
Porygon2,233,Rain Dance
Porygon2,233,Recover
Porygon2,233,Recycle
Porygon2,233,Reflect
Porygon2,233,Rest
Porygon2,233,Self-Destruct
Porygon2,233,Shadow Ball
Porygon2,233,Skull Bash
Porygon2,233,Sleep Talk
Porygon2,233,Solar Beam
Porygon2,233,Substitute
Porygon2,233,Sunny Day
Porygon2,233,Swift
Porygon2,233,Tackle
Porygon2,233,Take Down
Porygon2,233,Tera Blast
Porygon2,233,Thief
Porygon2,233,Thunder
Porygon2,233,Thunder Shock
Porygon2,233,Thunder Wave
Porygon2,233,Thunderbolt
Porygon2,233,Tri Attack
Porygon2,233,Trick
Porygon2,233,Trick Room
Porygon2,233,Volt Switch
Porygon2,233,Zap Cannon
Porygon2,233,Zen Headbutt
Staraptor,398,Acrobatics
Staraptor,398,Aerial Ace
Staraptor,398,Agility
Staraptor,398,Air Cutter
Staraptor,398,Air Slash
Staraptor,398,Astonish
Staraptor,398,Blaze Kick
Staraptor,398,Brave Bird
Staraptor,398,Brick Break
Staraptor,398,Bulk Up
Staraptor,398,Close Combat
Staraptor,398,Double Team
Staraptor,398,Double-Edge
Staraptor,398,Dual Wingbeat
Staraptor,398,Endeavor
Staraptor,398,Endure
Staraptor,398,Facade
Staraptor,398,Feather Dance
Staraptor,398,Final Gambit
Staraptor,398,Fly
Staraptor,398,Focus Blast
Staraptor,398,Fury Attack
Staraptor,398,Giga Impact
Staraptor,398,Growl
Staraptor,398,Gust
Staraptor,398,Heat Wave
Staraptor,398,Helping Hand
Staraptor,398,Hurricane
Staraptor,398,Hyper Beam
Staraptor,398,Knock Off
Staraptor,398,Low Sweep
Staraptor,398,Ominous Wind
Staraptor,398,Outrage
Staraptor,398,Peck
Staraptor,398,Protect
Staraptor,398,Quick Attack
Staraptor,398,Rain Dance
Staraptor,398,Razor Wind
Staraptor,398,Rest
Staraptor,398,Sand Attack
Staraptor,398,Skull Bash
Staraptor,398,Sky Attack
Staraptor,398,Sleep Talk
Staraptor,398,Struggle Bug
Staraptor,398,Substitute
Staraptor,398,Sunny Day
Staraptor,398,Swagger
Staraptor,398,Swift
Staraptor,398,Tackle
Staraptor,398,Tailwind
Staraptor,398,Take Down
Staraptor,398,Tera Blast
Staraptor,398,Thief
Staraptor,398,Torment
Staraptor,398,U-turn
Staraptor,398,Uproar
Staraptor,398,Vacuum Wave
Staraptor,398,Whirlwind
Staraptor,398,Wing Attack
Staraptor,398,Work Up
Porygon-Z,474,Agility
Porygon-Z,474,Blizzard
Porygon-Z,474,Charge
Porygon-Z,474,Charge Beam
Porygon-Z,474,Confuse Ray
Porygon-Z,474,Conversion
Porygon-Z,474,Conversion 2
Porygon-Z,474,Dark Pulse
Porygon-Z,474,Defense Curl
Porygon-Z,474,Discharge
Porygon-Z,474,Double-Edge
Porygon-Z,474,Eerie Impulse
Porygon-Z,474,Electroweb
Porygon-Z,474,Endure
Porygon-Z,474,Facade
Porygon-Z,474,Flash Cannon
Porygon-Z,474,Foul Play
Porygon-Z,474,Giga Impact
Porygon-Z,474,Gravity
Porygon-Z,474,Headbutt
Porygon-Z,474,Heal Block
Porygon-Z,474,Hyper Beam
Porygon-Z,474,Ice Beam
Porygon-Z,474,Icy Wind
Porygon-Z,474,Iron Tail
Porygon-Z,474,Lock-On
Porygon-Z,474,Magnet Bomb
Porygon-Z,474,Magnet Rise
Porygon-Z,474,Metal Sound
Porygon-Z,474,Nasty Plot
Porygon-Z,474,Ominous Wind
Porygon-Z,474,Protect
Porygon-Z,474,Psybeam
Porygon-Z,474,Psychic
Porygon-Z,474,Psyshock
Porygon-Z,474,Rain Dance
Porygon-Z,474,Recover
Porygon-Z,474,Recycle
Porygon-Z,474,Reflect
Porygon-Z,474,Rest
Porygon-Z,474,Self-Destruct
Porygon-Z,474,Shadow Ball
Porygon-Z,474,Skull Bash
Porygon-Z,474,Sleep Talk
Porygon-Z,474,Solar Beam
Porygon-Z,474,Substitute
Porygon-Z,474,Sunny Day
Porygon-Z,474,Swift
Porygon-Z,474,Tackle
Porygon-Z,474,Take Down
Porygon-Z,474,Tera Blast
Porygon-Z,474,Thief
Porygon-Z,474,Thunder
Porygon-Z,474,Thunder Shock
Porygon-Z,474,Thunder Wave
Porygon-Z,474,Thunderbolt
Porygon-Z,474,Tri Attack
Porygon-Z,474,Trick
Porygon-Z,474,Trick Room
Porygon-Z,474,Uproar
Porygon-Z,474,Volt Switch
Porygon-Z,474,Zap Cannon
Porygon-Z,474,Zen Headbutt
Eelektross,604,Acid
Eelektross,604,Acid Spray
Eelektross,604,Acrobatics
Eelektross,604,Bind
Eelektross,604,Body Press
Eelektross,604,Body Slam
Eelektross,604,Brick Break
Eelektross,604,Bulk Up
Eelektross,604,Bulldoze
Eelektross,604,Charge
Eelektross,604,Charge Beam
Eelektross,604,Close Combat
Eelektross,604,Coil
Eelektross,604,Comet Punch
Eelektross,604,Confuse Ray
Eelektross,604,Crunch
Eelektross,604,Crush Claw
Eelektross,604,Discharge
Eelektross,604,Dragon Claw
Eelektross,604,Dragon Pulse
Eelektross,604,Dragon Tail
Eelektross,604,Drain Punch
Eelektross,604,Eerie Impulse
Eelektross,604,Electric Terrain
Eelektross,604,Electro Ball
Eelektross,604,Electroweb
Eelektross,604,Endure
Eelektross,604,Facade
Eelektross,604,Fire Punch
Eelektross,604,Flamethrower
Eelektross,604,Flash Cannon
Eelektross,604,Focus Punch
Eelektross,604,Gastro Acid
Eelektross,604,Giga Drain
Eelektross,604,Giga Impact
Eelektross,604,Grass Knot
Eelektross,604,Headbutt
Eelektross,604,Heavy Slam
Eelektross,604,Hex
Eelektross,604,Hyper Beam
Eelektross,604,Knock Off
Eelektross,604,Light Screen
Eelektross,604,Liquidation
Eelektross,604,Lunge
Eelektross,604,Muddy Water
Eelektross,604,Outrage
Eelektross,604,Poison Fang
Eelektross,604,Protect
Eelektross,604,Psychic Fangs
Eelektross,604,Rain Dance
Eelektross,604,Rest
Eelektross,604,Rock Slide
Eelektross,604,Rock Tomb
Eelektross,604,Scary Face
Eelektross,604,Sleep Talk
Eelektross,604,Spark
Eelektross,604,Stomping Tantrum
Eelektross,604,Substitute
Eelektross,604,Sunny Day
Eelektross,604,Super Fang
Eelektross,604,Supercell Slam
Eelektross,604,Swift
Eelektross,604,Tackle
Eelektross,604,Take Down
Eelektross,604,Tera Blast
Eelektross,604,Thrash
Eelektross,604,Throat Chop
Eelektross,604,Thunder
Eelektross,604,Thunder Fang
Eelektross,604,Thunder Punch
Eelektross,604,Thunder Wave
Eelektross,604,Thunderbolt
Eelektross,604,U-turn
Eelektross,604,Volt Switch
Eelektross,604,Waterfall
Eelektross,604,Wild Charge
Eelektross,604,Zap Cannon
Eelektross,604,Zen Headbutt
Diggersby,660,Agility
Diggersby,660,Body Slam
Diggersby,660,Bounce
Diggersby,660,Brick Break
Diggersby,660,Brutal Swing
Diggersby,660,Bulk Up
Diggersby,660,Bulldoze
Diggersby,660,Circle Throw
Diggersby,660,Comet Punch
Diggersby,660,Dig
Diggersby,660,Drain Punch
Diggersby,660,Earth Power
Diggersby,660,Earthquake
Diggersby,660,Endure
Diggersby,660,Facade
Diggersby,660,Fire Punch
Diggersby,660,Fissure
Diggersby,660,Giga Impact
Diggersby,660,Gunk Shot
Diggersby,660,Headbutt
Diggersby,660,Hyper Beam
Diggersby,660,Ice Punch
Diggersby,660,Iron Head
Diggersby,660,Leer
Diggersby,660,Mud Shot
Diggersby,660,Protect
Diggersby,660,Quick Attack
Diggersby,660,Rock Slide
Diggersby,660,Rock Smash
Diggersby,660,Rock Tomb
Diggersby,660,Scorching Sands
Diggersby,660,Skull Bash
Diggersby,660,Sludge Bomb
Diggersby,660,Spikes
Diggersby,660,Stone Edge
Diggersby,660,Substitute
Diggersby,660,Super Fang
Diggersby,660,Surf
Diggersby,660,Swords Dance
Diggersby,660,Tackle
Diggersby,660,Take Down
Diggersby,660,Thunder Punch
Diggersby,660,U-turn
Diggersby,660,Wild Charge
